deal_id,property_id,listing_agent_id,buyer_agent_id,office_id,side,status,list_date,contract_date,close_date,cancellation_date,stage_at_cancellation,sale_price,commission_rate,agent_split,gci,lead_source,title_vendor,lender,escrow_company,has_home_warranty
DEAL-10337,PRP-10337,AGT-0486,AGT-0045,OFF-023,listing,closed,2024-10-04,2024-12-05,2025-02-06,,,417472.17,0.0486,0.79,16028.43,brokerage_lead,Stewart Title,Wells Fargo,Chicago Title Escrow,True
DEAL-10338,PRP-10338,AGT-0142,AGT-0334,OFF-008,buyer,closed,2025-03-31,2025-04-22,2025-05-17,,,146070.67,0.0588,0.63,5411.04,sphere,First American Title,Chase,Old Republic Escrow,False
DEAL-10339,PRP-10339,AGT-0349,AGT-0183,OFF-016,listing,listed,2024-11-11,,,,,,0.0513,0.77,,zillow,First American Title,Wells Fargo,Chicago Title Escrow,False
DEAL-10340,PRP-10340,AGT-0284,AGT-0276,OFF-005,dual,closed,2024-03-04,2024-03-28,2024-05-11,,,252775.44,0.0581,0.73,10720.96,sign_call,In-House Title,Rocket Mortgage,In-House Escrow,True
DEAL-10341,PRP-10341,AGT-0335,AGT-0411,OFF-014,listing,closed,2024-05-16,2024-06-03,2024-07-29,,,248932.84,0.0617,0.68,10444.23,realtor_com,Stewart Title,Wells Fargo,Chicago Title Escrow,False
DEAL-10342,PRP-10342,AGT-0163,AGT-0406,OFF-023,listing,closed,2025-04-25,2025-06-21,2025-08-10,,,321043.54,0.0573,0.69,12693.1,referral,First American Title,Wells Fargo,Old Republic Escrow,False
DEAL-10343,PRP-10343,AGT-0114,AGT-0440,OFF-015,listing,closed,2024-12-08,2025-03-08,2025-04-18,,,380428.96,0.0469,0.74,13203.17,zillow,Fidelity National,Rocket Mortgage,In-House Escrow,False
DEAL-10344,PRP-10344,AGT-0271,AGT-0064,OFF-017,buyer,closed,2026-01-05,2026-03-16,2026-04-23,,,179759.77,0.0549,0.73,7204.23,realtor_com,In-House Title,US Bank,Chicago Title Escrow,False
DEAL-10345,PRP-10345,AGT-0184,AGT-0015,OFF-019,listing,appraisal,2025-11-16,2025-12-14,,,,510872.99,0.0579,0.67,,realtor_com,Fidelity National,Chase,Old Republic Escrow,False
DEAL-10346,PRP-10346,AGT-0211,AGT-0380,OFF-019,dual,closed,2026-02-20,2026-04-26,2026-05-17,,,268660.27,0.0567,0.72,10967.79,open_house,First American Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-10347,PRP-10347,AGT-0372,AGT-0149,OFF-004,dual,cancelled,2025-05-01,2025-06-16,,2025-07-30,Financing,,0.0486,0.61,,social_media,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-10348,PRP-10348,AGT-0490,AGT-0235,OFF-008,dual,closed,2024-01-08,2024-02-08,2024-03-01,,,189639.47,0.0484,0.74,6792.13,brokerage_lead,Stewart Title,Chase,In-House Escrow,False
DEAL-10349,PRP-10349,AGT-0015,AGT-0191,OFF-019,listing,cancelled,2024-07-15,2024-07-22,,2024-08-17,Inspection,,0.0632,0.7,,referral,Fidelity National,Chase,In-House Escrow,False
DEAL-10350,PRP-10350,AGT-0425,AGT-0018,OFF-015,dual,closed,2025-06-25,2025-07-19,2025-08-02,,,246135.49,0.0467,0.68,7816.28,past_client,Fidelity National,Rocket Mortgage,Old Republic Escrow,False
DEAL-10351,PRP-10351,AGT-0117,AGT-0407,OFF-006,dual,title,2024-07-19,2024-10-14,,,,318305.2,0.0563,0.78,,sphere,In-House Title,Rocket Mortgage,In-House Escrow,True
DEAL-10352,PRP-10352,AGT-0441,AGT-0162,OFF-020,buyer,closed,2025-04-04,2025-06-21,2025-07-27,,,427280.92,0.0566,0.88,21282.01,realtor_com,First American Title,Bank of America,In-House Escrow,True
DEAL-10353,PRP-10353,AGT-0334,AGT-0058,OFF-017,dual,closed,2024-04-26,2024-05-06,2024-06-02,,,285139.83,0.0638,0.63,11460.91,past_client,Stewart Title,Bank of America,In-House Escrow,True
DEAL-10354,PRP-10354,AGT-0179,AGT-0374,OFF-002,dual,closed,2024-05-27,2024-07-29,2024-10-02,,,275185.52,0.0501,0.74,10202.23,social_media,In-House Title,Rocket Mortgage,In-House Escrow,True
DEAL-10355,PRP-10355,AGT-0438,AGT-0311,OFF-004,dual,cancelled,2024-10-08,2024-11-18,,2025-01-09,Contract,,0.0515,0.78,,social_media,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-10356,PRP-10356,AGT-0172,AGT-0203,OFF-017,buyer,closed,2024-06-20,2024-07-20,2024-08-23,,,196397.1,0.0578,0.82,9308.44,zillow,Fidelity National,Wells Fargo,Chicago Title Escrow,True
DEAL-10357,PRP-10357,AGT-0114,AGT-0039,OFF-015,dual,appraisal,2025-01-12,2025-02-02,,,,292275.23,0.0463,0.74,,social_media,Stewart Title,Bank of America,Chicago Title Escrow,True
DEAL-10358,PRP-10358,AGT-0298,AGT-0391,OFF-025,dual,closed,2025-02-05,2025-04-05,2025-05-25,,,507119.22,0.0556,0.65,18327.29,sign_call,In-House Title,US Bank,In-House Escrow,False
DEAL-10359,PRP-10359,AGT-0252,AGT-0497,OFF-021,listing,closed,2024-09-27,2024-12-15,2025-02-07,,,284530.63,0.0525,0.73,10904.64,realtor_com,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-10360,PRP-10360,AGT-0039,AGT-0376,OFF-002,listing,closed,2024-04-15,2024-05-08,2024-06-23,,,217094.48,0.0493,0.76,8134.1,sign_call,Fidelity National,Cash / Unknown,In-House Escrow,False
DEAL-10361,PRP-10361,AGT-0045,AGT-0098,OFF-014,listing,closed,2025-11-12,2026-02-04,2026-03-26,,,364161.57,0.0508,0.71,13134.58,referral,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-10362,PRP-10362,AGT-0160,AGT-0214,OFF-024,buyer,closed,2025-10-01,2025-12-13,2026-01-16,,,347482.22,0.054,0.74,13885.39,referral,Stewart Title,US Bank,Old Republic Escrow,False
DEAL-10363,PRP-10363,AGT-0479,AGT-0160,OFF-016,listing,closed,2025-01-14,2025-02-14,2025-03-01,,,291545.25,0.047,0.74,10139.94,open_house,Stewart Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-10364,PRP-10364,AGT-0175,AGT-0014,OFF-004,listing,closed,2026-02-20,2026-04-12,2026-05-20,,,150938.61,0.0498,0.72,5412.05,sign_call,Stewart Title,Wells Fargo,In-House Escrow,True
DEAL-10365,PRP-10365,AGT-0473,AGT-0085,OFF-017,buyer,closed,2024-06-09,2024-09-05,2024-11-17,,,276714.74,0.0563,0.74,11528.49,realtor_com,In-House Title,Bank of America,Old Republic Escrow,False
DEAL-10366,PRP-10366,AGT-0343,AGT-0212,OFF-015,listing,closed,2026-02-20,2026-03-18,2026-05-01,,,624353.83,0.0595,0.73,27118.81,zillow,Stewart Title,Chase,Old Republic Escrow,False
DEAL-10367,PRP-10367,AGT-0236,AGT-0209,OFF-019,dual,closed,2024-08-27,2024-09-21,2024-11-14,,,291597.38,0.0604,0.6,10567.49,open_house,First American Title,Wells Fargo,Chicago Title Escrow,True
DEAL-10368,PRP-10368,AGT-0287,AGT-0138,OFF-018,listing,closed,2024-06-11,2024-08-19,2024-09-23,,,312729.99,0.0604,0.78,14733.34,social_media,Stewart Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-10369,PRP-10369,AGT-0479,AGT-0368,OFF-016,listing,closed,2026-01-30,2026-04-29,2026-06-23,,,424047.25,0.0504,0.74,15815.27,past_client,Fidelity National,Cash / Unknown,In-House Escrow,False
DEAL-10370,PRP-10370,AGT-0481,AGT-0370,OFF-016,listing,closed,2024-05-05,2024-07-13,2024-08-19,,,374459.11,0.0598,0.69,15450.93,open_house,Fidelity National,Wells Fargo,In-House Escrow,False
DEAL-10371,PRP-10371,AGT-0146,AGT-0071,OFF-016,listing,listed,2024-04-10,,,,,,0.0453,0.79,,sphere,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-10372,PRP-10372,AGT-0425,AGT-0406,OFF-015,listing,cancelled,2024-06-25,2024-08-20,,2024-09-20,Financing,,0.0472,0.68,,open_house,In-House Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-10373,PRP-10373,AGT-0173,AGT-0435,OFF-009,buyer,closed,2026-02-20,2026-03-19,2026-04-21,,,540203.85,0.0596,0.69,22215.34,zillow,Stewart Title,Wells Fargo,In-House Escrow,False
DEAL-10374,PRP-10374,AGT-0346,AGT-0181,OFF-007,buyer,closed,2025-08-17,2025-10-09,2025-11-11,,,213741.55,0.0528,0.65,7335.61,zillow,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-10375,PRP-10375,AGT-0399,AGT-0007,OFF-019,buyer,closed,2024-07-06,2024-07-26,2024-08-24,,,169217.29,0.0522,0.61,5388.22,sphere,First American Title,Bank of America,In-House Escrow,False
DEAL-10376,PRP-10376,AGT-0499,AGT-0051,OFF-010,dual,closed,2024-10-14,2024-10-31,2024-12-02,,,239254.28,0.0509,0.8,9742.43,sign_call,Fidelity National,Chase,Old Republic Escrow,False
DEAL-10377,PRP-10377,AGT-0241,AGT-0064,OFF-024,listing,closed,2024-04-25,2024-05-17,2024-06-30,,,248410.23,0.0489,0.8,9717.81,sign_call,Stewart Title,Chase,Old Republic Escrow,True
DEAL-10378,PRP-10378,AGT-0305,AGT-0201,OFF-007,buyer,inspection,2025-06-28,2025-08-06,,,,505205.96,0.0482,0.65,,sign_call,In-House Title,Chase,In-House Escrow,True
DEAL-10379,PRP-10379,AGT-0244,AGT-0150,OFF-021,buyer,closed,2025-11-22,2026-02-12,2026-04-10,,,1045866.75,0.0524,0.67,36718.29,realtor_com,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-10380,PRP-10380,AGT-0123,AGT-0112,OFF-017,buyer,cancelled,2025-10-31,2025-12-29,,2026-02-06,Contract,,0.0488,0.73,,realtor_com,First American Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-10381,PRP-10381,AGT-0266,AGT-0372,OFF-016,listing,listed,2024-04-26,,,,,,0.0623,0.63,,past_client,In-House Title,US Bank,In-House Escrow,False
DEAL-10382,PRP-10382,AGT-0081,AGT-0364,OFF-012,dual,closed,2024-09-18,2024-10-29,2024-11-30,,,184150.6,0.0596,0.69,7573.01,sphere,Stewart Title,Chase,Chicago Title Escrow,False
DEAL-10383,PRP-10383,AGT-0166,AGT-0016,OFF-003,dual,closed,2024-01-02,2024-03-06,2024-04-13,,,358480.05,0.0579,0.75,15567.0,brokerage_lead,In-House Title,Bank of America,Chicago Title Escrow,True
DEAL-10384,PRP-10384,AGT-0479,AGT-0442,OFF-016,buyer,closed,2024-08-03,2024-10-03,2024-11-12,,,232561.34,0.0584,0.81,11001.08,social_media,Stewart Title,Chase,Chicago Title Escrow,False
DEAL-10385,PRP-10385,AGT-0041,AGT-0496,OFF-022,listing,closed,2026-02-20,2026-05-03,2026-06-13,,,267586.54,0.056,0.63,9440.45,sphere,First American Title,Cash / Unknown,In-House Escrow,True
DEAL-10386,PRP-10386,AGT-0266,AGT-0254,OFF-016,listing,closed,2024-08-06,2024-10-17,2024-11-22,,,394254.95,0.0612,0.63,15200.89,sphere,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-10387,PRP-10387,AGT-0204,AGT-0074,OFF-025,listing,title,2025-10-02,2025-11-13,,,,212733.43,0.0571,0.66,,realtor_com,In-House Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-10388,PRP-10388,AGT-0101,AGT-0007,OFF-021,buyer,closed,2025-03-23,2025-05-22,2025-07-26,,,368746.35,0.0459,0.61,10324.53,social_media,First American Title,Wells Fargo,In-House Escrow,False
DEAL-10389,PRP-10389,AGT-0406,AGT-0013,OFF-019,buyer,inspection,2025-12-01,2025-12-27,,,,277730.97,0.0496,0.7,,sign_call,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-10390,PRP-10390,AGT-0469,AGT-0115,OFF-009,buyer,cancelled,2024-01-15,2024-03-10,,2024-05-04,Financing,,0.0496,0.66,,open_house,First American Title,Wells Fargo,Old Republic Escrow,False
DEAL-10391,PRP-10391,AGT-0102,AGT-0397,OFF-024,dual,closed,2025-06-09,2025-08-25,2025-09-22,,,420680.26,0.0504,0.68,14417.55,sign_call,First American Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-10392,PRP-10392,AGT-0090,AGT-0401,OFF-003,dual,closed,2025-05-26,2025-08-15,2025-10-06,,,338588.25,0.0621,0.75,15769.75,realtor_com,In-House Title,Chase,Chicago Title Escrow,False
DEAL-10393,PRP-10393,AGT-0434,AGT-0492,OFF-014,dual,closed,2026-02-20,2026-03-09,2026-04-05,,,401584.4,0.0608,0.68,16603.11,brokerage_lead,In-House Title,Bank of America,Chicago Title Escrow,True
DEAL-10394,PRP-10394,AGT-0478,AGT-0152,OFF-021,dual,financing,2024-09-05,2024-09-20,,,,298569.29,0.057,0.78,,social_media,In-House Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-10395,PRP-10395,AGT-0343,AGT-0212,OFF-015,dual,inspection,2026-02-20,2026-04-13,,,,298788.55,0.0644,0.73,,brokerage_lead,Fidelity National,Cash / Unknown,In-House Escrow,True
DEAL-10396,PRP-10396,AGT-0150,AGT-0232,OFF-004,dual,cancelled,2025-10-23,2025-12-09,,2026-02-11,Title,,0.0636,0.67,,past_client,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-10397,PRP-10397,AGT-0160,AGT-0300,OFF-024,dual,pending_close,2024-11-10,2025-01-21,,,,404101.6,0.0589,0.77,,open_house,Stewart Title,Wells Fargo,In-House Escrow,False
DEAL-10398,PRP-10398,AGT-0301,AGT-0013,OFF-008,dual,cancelled,2026-02-20,2026-03-20,,2026-05-05,Appraisal,,0.05,0.79,,open_house,In-House Title,Wells Fargo,In-House Escrow,True
DEAL-10399,PRP-10399,AGT-0467,AGT-0353,OFF-003,buyer,cancelled,2025-01-11,2025-04-01,,2025-06-06,Appraisal,,0.0483,0.8,,referral,Stewart Title,Chase,In-House Escrow,False
DEAL-10400,PRP-10400,AGT-0396,AGT-0256,OFF-008,buyer,inspection,2024-12-22,2025-03-07,,,,214055.16,0.0493,0.72,,zillow,Stewart Title,Chase,In-House Escrow,False
DEAL-10401,PRP-10401,AGT-0160,AGT-0466,OFF-024,dual,closed,2025-02-27,2025-05-06,2025-06-01,,,198904.32,0.0538,0.77,8239.81,past_client,Stewart Title,Rocket Mortgage,In-House Escrow,True
DEAL-10402,PRP-10402,AGT-0436,AGT-0479,OFF-018,listing,closed,2025-07-09,2025-09-27,2025-10-25,,,253545.29,0.0562,0.76,10829.43,open_house,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-10403,PRP-10403,AGT-0418,AGT-0172,OFF-015,buyer,closed,2024-10-19,2024-12-21,2025-01-27,,,257429.34,0.0498,0.65,8332.99,zillow,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-10404,PRP-10404,AGT-0108,AGT-0040,OFF-024,buyer,cancelled,2025-11-13,2026-01-22,,2026-03-08,Inspection,,0.0634,0.72,,zillow,First American Title,Cash / Unknown,In-House Escrow,True
DEAL-10405,PRP-10405,AGT-0355,AGT-0308,OFF-018,buyer,cancelled,2024-06-13,2024-07-02,,2024-08-25,Appraisal,,0.0619,0.78,,sphere,First American Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-10406,PRP-10406,AGT-0036,AGT-0004,OFF-001,listing,closed,2025-06-09,2025-07-06,2025-08-03,,,239244.18,0.0606,0.68,9858.77,zillow,In-House Title,US Bank,In-House Escrow,True
DEAL-10407,PRP-10407,AGT-0270,AGT-0142,OFF-009,dual,appraisal,2025-10-29,2026-01-23,,,,292636.75,0.0592,0.8,,realtor_com,In-House Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-10408,PRP-10408,AGT-0184,AGT-0143,OFF-019,listing,closed,2025-07-03,2025-09-12,2025-10-12,,,362786.78,0.0478,0.67,11618.61,open_house,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-10409,PRP-10409,AGT-0001,AGT-0244,OFF-021,buyer,closed,2025-06-25,2025-08-14,2025-09-19,,,261012.99,0.0579,0.73,11032.24,open_house,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-10410,PRP-10410,AGT-0295,AGT-0309,OFF-025,listing,closed,2025-11-01,2025-12-21,2026-01-20,,,218647.57,0.0639,0.76,10618.4,past_client,In-House Title,Chase,In-House Escrow,False
DEAL-10411,PRP-10411,AGT-0398,AGT-0078,OFF-021,buyer,closed,2024-08-06,2024-09-17,2024-10-15,,,217476.85,0.0571,0.85,10555.24,referral,In-House Title,Wells Fargo,Old Republic Escrow,False
DEAL-10412,PRP-10412,AGT-0329,AGT-0053,OFF-014,buyer,closed,2025-05-06,2025-05-22,2025-06-29,,,373869.9,0.0631,0.7,16513.83,realtor_com,Stewart Title,Cash / Unknown,In-House Escrow,True
DEAL-10413,PRP-10413,AGT-0367,AGT-0480,OFF-006,listing,closed,2024-01-02,2024-01-22,2024-02-17,,,319883.98,0.0484,0.85,13160.03,open_house,Stewart Title,US Bank,Old Republic Escrow,True
DEAL-10414,PRP-10414,AGT-0314,AGT-0014,OFF-017,buyer,closed,2024-12-10,2025-01-03,2025-02-26,,,398550.91,0.0481,0.78,14952.83,sign_call,Stewart Title,Cash / Unknown,Old Republic Escrow,True
DEAL-10415,PRP-10415,AGT-0338,AGT-0095,OFF-001,dual,title,2025-05-06,2025-06-11,,,,299709.99,0.047,0.69,,realtor_com,Fidelity National,Bank of America,In-House Escrow,False
DEAL-10416,PRP-10416,AGT-0040,AGT-0471,OFF-018,dual,closed,2026-02-08,2026-04-09,2026-05-27,,,444306.78,0.0516,0.72,16506.89,realtor_com,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-10417,PRP-10417,AGT-0439,AGT-0089,OFF-009,listing,closed,2024-07-30,2024-10-17,2024-11-13,,,332173.15,0.0572,0.7,13300.21,sphere,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-10418,PRP-10418,AGT-0464,AGT-0067,OFF-025,buyer,closed,2024-09-26,2024-11-08,2024-12-02,,,467702.45,0.0495,0.74,17131.94,zillow,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-10419,PRP-10419,AGT-0280,AGT-0219,OFF-018,listing,closed,2025-05-25,2025-07-31,2025-09-19,,,224446.3,0.0451,0.65,6579.64,social_media,Fidelity National,Cash / Unknown,In-House Escrow,False
DEAL-10420,PRP-10420,AGT-0255,AGT-0437,OFF-008,listing,closed,2024-05-11,2024-07-17,2024-08-15,,,326718.26,0.0601,0.69,13548.68,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-10421,PRP-10421,AGT-0043,AGT-0125,OFF-007,dual,closed,2026-02-16,2026-03-13,2026-04-27,,,224445.66,0.0609,0.7,9568.12,past_client,First American Title,US Bank,In-House Escrow,False
DEAL-10422,PRP-10422,AGT-0278,AGT-0175,OFF-006,buyer,closed,2024-02-01,2024-02-12,2024-03-10,,,430558.26,0.046,0.72,14260.09,open_house,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-10423,PRP-10423,AGT-0176,AGT-0119,OFF-022,listing,closed,2026-02-20,2026-04-19,2026-05-19,,,254195.36,0.0512,0.67,8719.92,sphere,Stewart Title,US Bank,In-House Escrow,False
DEAL-10424,PRP-10424,AGT-0038,AGT-0107,OFF-005,listing,appraisal,2024-02-18,2024-05-16,,,,237723.4,0.0471,0.61,,social_media,Fidelity National,Rocket Mortgage,In-House Escrow,False
DEAL-10425,PRP-10425,AGT-0497,AGT-0083,OFF-004,buyer,cancelled,2024-07-08,2024-07-18,,2024-08-15,Contract,,0.0601,0.75,,brokerage_lead,In-House Title,Wells Fargo,Chicago Title Escrow,True
DEAL-10426,PRP-10426,AGT-0051,AGT-0045,OFF-006,dual,closed,2024-02-09,2024-05-04,2024-05-22,,,455593.07,0.0466,0.73,15498.37,open_house,First American Title,Chase,Old Republic Escrow,False
DEAL-10427,PRP-10427,AGT-0297,AGT-0099,OFF-008,listing,cancelled,2024-05-04,2024-05-09,,2024-06-03,Appraisal,,0.0474,0.76,,referral,Stewart Title,Wells Fargo,Chicago Title Escrow,False
DEAL-10428,PRP-10428,AGT-0211,AGT-0326,OFF-019,listing,closed,2024-10-15,2024-11-06,2024-12-16,,,377080.17,0.0598,0.72,16235.56,brokerage_lead,Fidelity National,Wells Fargo,In-House Escrow,True
DEAL-10429,PRP-10429,AGT-0369,AGT-0236,OFF-014,dual,closed,2024-04-14,2024-05-23,2024-06-11,,,291297.01,0.0587,0.75,12824.35,realtor_com,First American Title,Chase,Chicago Title Escrow,False
DEAL-10430,PRP-10430,AGT-0118,AGT-0426,OFF-013,listing,closed,2024-04-05,2024-05-26,2024-07-18,,,249696.49,0.0586,0.7,10242.55,referral,In-House Title,US Bank,In-House Escrow,False
DEAL-10431,PRP-10431,AGT-0400,AGT-0285,OFF-023,buyer,closed,2025-08-07,2025-09-27,2025-11-09,,,580756.44,0.062,0.7,25204.83,social_media,Stewart Title,Bank of America,Old Republic Escrow,False
DEAL-10432,PRP-10432,AGT-0146,AGT-0196,OFF-016,buyer,under_contract,2024-06-02,2024-08-25,,,,353172.5,0.0465,0.63,,brokerage_lead,Fidelity National,Wells Fargo,Chicago Title Escrow,False
DEAL-10433,PRP-10433,AGT-0368,AGT-0200,OFF-005,buyer,closed,2024-09-05,2024-11-25,2024-12-18,,,341346.46,0.0498,0.7,11899.34,open_house,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-10434,PRP-10434,AGT-0391,AGT-0167,OFF-003,listing,closed,2025-03-10,2025-05-30,2025-07-04,,,193829.17,0.0545,0.72,7605.86,open_house,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-10435,PRP-10435,AGT-0378,AGT-0254,OFF-013,dual,inspection,2024-12-29,2025-01-18,,,,188141.47,0.0509,0.68,,brokerage_lead,First American Title,Wells Fargo,Chicago Title Escrow,False
DEAL-10436,PRP-10436,AGT-0315,AGT-0015,OFF-012,buyer,closed,2024-12-10,2025-02-14,2025-03-16,,,404770.91,0.057,0.7,16150.36,brokerage_lead,Stewart Title,Bank of America,In-House Escrow,True
DEAL-10437,PRP-10437,AGT-0475,AGT-0492,OFF-016,dual,closed,2025-06-28,2025-08-23,2025-09-07,,,303151.48,0.052,0.75,11822.91,open_house,Fidelity National,Bank of America,Old Republic Escrow,False
DEAL-10438,PRP-10438,AGT-0170,AGT-0002,OFF-004,dual,cancelled,2024-08-30,2024-10-23,,2024-11-16,Financing,,0.0453,0.68,,past_client,In-House Title,Chase,In-House Escrow,True
DEAL-10439,PRP-10439,AGT-0020,AGT-0287,OFF-008,buyer,under_contract,2024-11-04,2024-12-08,,,,197646.6,0.0633,0.78,,sign_call,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-10440,PRP-10440,AGT-0349,AGT-0092,OFF-016,listing,under_contract,2025-06-25,2025-09-09,,,,254941.51,0.0602,0.77,,open_house,Stewart Title,Cash / Unknown,Old Republic Escrow,True
DEAL-10441,PRP-10441,AGT-0487,AGT-0119,OFF-009,buyer,listed,2024-09-26,,,,,,0.0461,0.74,,brokerage_lead,First American Title,Rocket Mortgage,In-House Escrow,False
DEAL-10442,PRP-10442,AGT-0199,AGT-0249,OFF-009,listing,closed,2025-06-03,2025-07-17,2025-09-02,,,201723.12,0.0595,0.64,7681.62,referral,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-10443,PRP-10443,AGT-0264,AGT-0427,OFF-011,listing,closed,2024-03-01,2024-04-30,2024-06-21,,,239885.34,0.0504,0.72,8704.96,brokerage_lead,Stewart Title,Wells Fargo,Old Republic Escrow,False
DEAL-10444,PRP-10444,AGT-0048,AGT-0340,OFF-025,dual,title,2026-02-20,2026-05-13,,,,747483.08,0.0508,0.73,,referral,First American Title,Chase,Chicago Title Escrow,False
DEAL-10445,PRP-10445,AGT-0466,AGT-0464,OFF-008,listing,inspection,2024-02-21,2024-03-29,,,,404604.67,0.0559,0.71,,realtor_com,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-10446,PRP-10446,AGT-0056,AGT-0372,OFF-025,dual,closed,2025-11-23,2025-12-03,2026-01-26,,,165525.76,0.0597,0.85,8399.6,referral,First American Title,Bank of America,Chicago Title Escrow,True
DEAL-10447,PRP-10447,AGT-0157,AGT-0481,OFF-021,listing,closed,2026-02-20,2026-02-27,2026-03-22,,,491206.1,0.0575,0.69,19488.6,referral,First American Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-10448,PRP-10448,AGT-0071,AGT-0172,OFF-025,dual,inspection,2024-09-12,2024-09-28,,,,437779.75,0.0524,0.87,,brokerage_lead,First American Title,Chase,Old Republic Escrow,False
DEAL-10449,PRP-10449,AGT-0341,AGT-0237,OFF-003,listing,closed,2024-04-11,2024-05-04,2024-06-21,,,154772.42,0.0601,0.75,6976.37,sphere,Fidelity National,Bank of America,In-House Escrow,False
DEAL-10450,PRP-10450,AGT-0427,AGT-0494,OFF-017,dual,appraisal,2025-11-15,2026-02-01,,,,359010.78,0.0556,0.69,,referral,Fidelity National,US Bank,Old Republic Escrow,True
DEAL-10451,PRP-10451,AGT-0193,AGT-0014,OFF-006,listing,closed,2024-05-28,2024-08-18,2024-09-14,,,248505.68,0.0501,0.6,7470.08,social_media,First American Title,Rocket Mortgage,In-House Escrow,False
DEAL-10452,PRP-10452,AGT-0054,AGT-0358,OFF-005,buyer,cancelled,2026-02-19,2026-02-25,,2026-04-20,Inspection,,0.0465,0.69,,zillow,In-House Title,Chase,Chicago Title Escrow,True
DEAL-10453,PRP-10453,AGT-0332,AGT-0300,OFF-005,buyer,closed,2026-02-20,2026-05-18,2026-06-21,,,178653.17,0.0607,0.7,7590.97,zillow,Stewart Title,US Bank,Chicago Title Escrow,True
DEAL-10454,PRP-10454,AGT-0380,AGT-0126,OFF-018,dual,closed,2024-06-20,2024-08-07,2024-09-07,,,788083.92,0.0553,0.61,26584.43,open_house,First American Title,US Bank,In-House Escrow,True
DEAL-10455,PRP-10455,AGT-0112,AGT-0341,OFF-005,dual,closed,2024-12-12,2025-01-16,2025-02-27,,,200715.62,0.0513,0.73,7516.6,zillow,In-House Title,Wells Fargo,In-House Escrow,True
