client_id,type
CLT-14385,seller
CLT-14386,seller
CLT-14387,buyer
CLT-14388,seller
CLT-14389,buyer
CLT-14390,buyer
CLT-14391,buyer
CLT-14392,seller
CLT-14393,seller
CLT-14394,seller
CLT-14395,buyer
CLT-14396,buyer
CLT-14397,buyer
CLT-14398,buyer
CLT-14399,seller
CLT-14400,seller
CLT-14401,buyer
CLT-14402,seller
CLT-14403,buyer
CLT-14404,buyer
CLT-14405,buyer
CLT-14406,seller
CLT-14407,seller
CLT-14408,seller
CLT-14409,buyer
CLT-14410,buyer
CLT-14411,buyer
CLT-14412,seller
CLT-14413,seller
CLT-14414,seller
CLT-14415,seller
CLT-14416,buyer
CLT-14417,seller
CLT-14418,buyer
CLT-14419,seller
CLT-14420,seller
CLT-14421,buyer
CLT-14422,buyer
CLT-14423,seller
CLT-14424,seller
CLT-14425,seller
CLT-14426,seller
CLT-14427,seller
CLT-14428,buyer
CLT-14429,buyer
CLT-14430,buyer
CLT-14431,buyer
CLT-14432,buyer
CLT-14433,seller
CLT-14434,seller
CLT-14435,buyer
CLT-14436,buyer
CLT-14437,buyer
CLT-14438,buyer
CLT-14439,seller
CLT-14440,seller
CLT-14441,seller
CLT-14442,seller
CLT-14443,seller
CLT-14444,buyer
CLT-14445,seller
CLT-14446,buyer
CLT-14447,seller
CLT-14448,buyer
CLT-14449,buyer
CLT-14450,buyer
CLT-14451,buyer
CLT-14452,seller
CLT-14453,seller
CLT-14454,seller
CLT-14455,seller
CLT-14456,buyer
CLT-14457,buyer
CLT-14458,seller
CLT-14459,buyer
CLT-14460,seller
CLT-14461,buyer
CLT-14462,buyer
CLT-14463,buyer
CLT-14464,seller
CLT-14465,buyer
CLT-14466,seller
CLT-14467,seller
CLT-14468,seller
CLT-14469,buyer
CLT-14470,buyer
CLT-14471,buyer
CLT-14472,seller
CLT-14473,seller
CLT-14474,seller
CLT-14475,buyer
CLT-14476,buyer
CLT-14477,buyer
CLT-14478,seller
CLT-14479,buyer
CLT-14480,seller
CLT-14481,buyer
CLT-14482,seller
CLT-14483,seller
CLT-14484,seller
CLT-14485,seller
CLT-14486,buyer
CLT-14487,seller
CLT-14488,buyer
CLT-14489,buyer
CLT-14490,seller
CLT-14491,buyer
CLT-14492,buyer
CLT-14493,buyer
CLT-14494,seller
CLT-14495,buyer
CLT-14496,seller
CLT-14497,buyer
CLT-14498,buyer
CLT-14499,seller
CLT-14500,seller
CLT-14501,seller
CLT-14502,seller
CLT-14503,seller
CLT-14504,buyer
CLT-14505,buyer
CLT-14506,buyer
CLT-14507,seller
CLT-14508,buyer
CLT-14509,buyer
CLT-14510,buyer
CLT-14511,seller
CLT-14512,buyer
CLT-14513,buyer
CLT-14514,buyer
CLT-14515,buyer
CLT-14516,buyer
CLT-14517,seller
CLT-14518,buyer
CLT-14519,seller
CLT-14520,seller
CLT-14521,buyer
CLT-14522,buyer
CLT-14523,buyer
CLT-14524,buyer
CLT-14525,buyer
CLT-14526,seller
CLT-14527,seller
CLT-14528,seller
CLT-14529,buyer
CLT-14530,buyer
CLT-14531,seller
CLT-14532,buyer
CLT-14533,buyer
CLT-14534,seller
CLT-14535,buyer
CLT-14536,buyer
CLT-14537,buyer
CLT-14538,seller
CLT-14539,seller
CLT-14540,buyer
CLT-14541,buyer
CLT-14542,seller
CLT-14543,buyer
CLT-14544,buyer
CLT-14545,seller
CLT-14546,buyer
CLT-14547,buyer
CLT-14548,buyer
CLT-14549,seller
CLT-14550,seller
CLT-14551,seller
CLT-14552,seller
CLT-14553,buyer
CLT-14554,seller
CLT-14555,buyer
CLT-14556,seller
CLT-14557,seller
CLT-14558,buyer
CLT-14559,seller
CLT-14560,seller
CLT-14561,buyer
CLT-14562,seller
CLT-14563,buyer
CLT-14564,buyer
CLT-14565,buyer
CLT-14566,seller
CLT-14567,seller
CLT-14568,seller
CLT-14569,seller
CLT-14570,buyer
CLT-14571,seller
CLT-14572,seller
CLT-14573,seller
CLT-14574,seller
CLT-14575,buyer
CLT-14576,seller
CLT-14577,seller
CLT-14578,buyer
CLT-14579,buyer
CLT-14580,buyer
CLT-14581,buyer
CLT-14582,seller
CLT-14583,buyer
CLT-14584,seller
CLT-14585,seller
CLT-14586,buyer
CLT-14587,seller
CLT-14588,seller
CLT-14589,buyer
CLT-14590,seller
CLT-14591,seller
CLT-14592,buyer
CLT-14593,buyer
CLT-14594,buyer
CLT-14595,buyer
CLT-14596,seller
CLT-14597,buyer
CLT-14598,seller
CLT-14599,seller
CLT-14600,seller
CLT-14601,seller
CLT-14602,buyer
CLT-14603,buyer
CLT-14604,buyer
CLT-14605,buyer
CLT-14606,buyer
CLT-14607,buyer
CLT-14608,seller
CLT-14609,buyer
CLT-14610,buyer
CLT-14611,buyer
CLT-14612,seller
CLT-14613,buyer
CLT-14614,buyer
CLT-14615,seller
CLT-14616,seller
CLT-14617,buyer
CLT-14618,buyer
CLT-14619,buyer
CLT-14620,seller
CLT-14621,seller
CLT-14622,buyer
CLT-14623,buyer
CLT-14624,seller
CLT-14625,buyer
CLT-14626,seller
CLT-14627,seller
CLT-14628,seller
CLT-14629,seller
CLT-14630,seller
CLT-14631,buyer
CLT-14632,buyer
CLT-14633,buyer
CLT-14634,buyer
CLT-14635,seller
CLT-14636,seller
CLT-14637,buyer
CLT-14638,seller
CLT-14639,buyer
CLT-14640,seller
CLT-14641,buyer
CLT-14642,buyer
CLT-14643,seller
CLT-14644,buyer
CLT-14645,seller
CLT-14646,buyer
CLT-14647,seller
CLT-14648,seller
CLT-14649,seller
CLT-14650,seller
CLT-14651,buyer
CLT-14652,buyer
CLT-14653,seller
CLT-14654,seller
CLT-14655,buyer
CLT-14656,buyer
CLT-14657,buyer
CLT-14658,seller
CLT-14659,buyer
CLT-14660,seller
CLT-14661,seller
CLT-14662,buyer
CLT-14663,buyer
CLT-14664,seller
CLT-14665,seller
CLT-14666,buyer
CLT-14667,buyer
CLT-14668,seller
CLT-14669,seller
CLT-14670,buyer
CLT-14671,seller
CLT-14672,buyer
CLT-14673,buyer
CLT-14674,buyer
CLT-14675,buyer
CLT-14676,buyer
CLT-14677,seller
CLT-14678,seller
CLT-14679,seller
CLT-14680,seller
CLT-14681,seller
CLT-14682,seller
CLT-14683,seller
CLT-14684,seller
CLT-14685,seller
CLT-14686,seller
CLT-14687,seller
CLT-14688,buyer
CLT-14689,buyer
CLT-14690,seller
CLT-14691,seller
CLT-14692,seller
CLT-14693,buyer
CLT-14694,buyer
CLT-14695,buyer
CLT-14696,seller
CLT-14697,seller
CLT-14698,buyer
CLT-14699,buyer
CLT-14700,seller
CLT-14701,buyer
CLT-14702,buyer
CLT-14703,seller
CLT-14704,buyer
CLT-14705,seller
CLT-14706,buyer
CLT-14707,buyer
CLT-14708,seller
CLT-14709,buyer
CLT-14710,buyer
CLT-14711,seller
CLT-14712,seller
CLT-14713,buyer
CLT-14714,buyer
CLT-14715,seller
CLT-14716,seller
CLT-14717,seller
CLT-14718,buyer
CLT-14719,seller
CLT-14720,buyer
CLT-14721,seller
CLT-14722,buyer
CLT-14723,seller
CLT-14724,buyer
CLT-14725,seller
CLT-14726,seller
CLT-14727,buyer
CLT-14728,buyer
CLT-14729,buyer
CLT-14730,buyer
CLT-14731,buyer
CLT-14732,buyer
CLT-14733,buyer
CLT-14734,buyer
CLT-14735,seller
CLT-14736,seller
CLT-14737,seller
CLT-14738,seller
CLT-14739,buyer
CLT-14740,seller
CLT-14741,buyer
CLT-14742,seller
CLT-14743,buyer
CLT-14744,seller
CLT-14745,buyer
CLT-14746,buyer
CLT-14747,seller
CLT-14748,buyer
CLT-14749,seller
CLT-14750,seller
CLT-14751,seller
CLT-14752,buyer
CLT-14753,seller
CLT-14754,seller
CLT-14755,seller
CLT-14756,buyer
CLT-14757,seller
CLT-14758,seller
CLT-14759,buyer
CLT-14760,buyer
CLT-14761,seller
CLT-14762,buyer
CLT-14763,seller
CLT-14764,seller
CLT-14765,buyer
CLT-14766,buyer
CLT-14767,buyer
CLT-14768,seller
CLT-14769,buyer
CLT-14770,buyer
CLT-14771,seller
CLT-14772,seller
CLT-14773,buyer
CLT-14774,buyer
CLT-14775,buyer
CLT-14776,seller
CLT-14777,buyer
CLT-14778,seller
CLT-14779,buyer
CLT-14780,seller
CLT-14781,buyer
CLT-14782,seller
CLT-14783,seller
CLT-14784,buyer
CLT-14785,buyer
CLT-14786,buyer
CLT-14787,seller
CLT-14788,buyer
CLT-14789,buyer
CLT-14790,seller
CLT-14791,buyer
CLT-14792,buyer
CLT-14793,buyer
CLT-14794,seller
CLT-14795,seller
CLT-14796,seller
CLT-14797,buyer
CLT-14798,buyer
CLT-14799,buyer
CLT-14800,seller
CLT-14801,seller
CLT-14802,buyer
CLT-14803,seller
CLT-14804,seller
CLT-14805,buyer
CLT-14806,seller
CLT-14807,seller
CLT-14808,buyer
CLT-14809,buyer
CLT-14810,seller
CLT-14811,buyer
CLT-14812,buyer
CLT-14813,seller
CLT-14814,buyer
CLT-14815,buyer
CLT-14816,seller
CLT-14817,buyer
CLT-14818,buyer
CLT-14819,buyer
CLT-14820,seller
CLT-14821,seller
CLT-14822,buyer
CLT-14823,buyer
CLT-14824,seller
CLT-14825,seller
CLT-14826,seller
CLT-14827,buyer
CLT-14828,buyer
CLT-14829,buyer
CLT-14830,seller
CLT-14831,buyer
CLT-14832,buyer
CLT-14833,seller
CLT-14834,buyer
CLT-14835,buyer
CLT-14836,seller
CLT-14837,buyer
CLT-14838,seller
CLT-14839,seller
CLT-14840,buyer
CLT-14841,seller
CLT-14842,buyer
CLT-14843,seller
CLT-14844,seller
CLT-14845,buyer
CLT-14846,buyer
CLT-14847,seller
CLT-14848,buyer
CLT-14849,buyer
CLT-14850,buyer
CLT-14851,seller
CLT-14852,buyer
CLT-14853,seller
CLT-14854,seller
CLT-14855,seller
CLT-14856,seller
CLT-14857,buyer
CLT-14858,buyer
CLT-14859,buyer
CLT-14860,buyer
CLT-14861,buyer
CLT-14862,seller
CLT-14863,buyer
CLT-14864,seller
CLT-14865,buyer
CLT-14866,buyer
CLT-14867,seller
CLT-14868,buyer
CLT-14869,buyer
CLT-14870,buyer
CLT-14871,buyer
CLT-14872,seller
CLT-14873,buyer
CLT-14874,buyer
CLT-14875,buyer
CLT-14876,seller
CLT-14877,seller
CLT-14878,seller
CLT-14879,seller
CLT-14880,seller
CLT-14881,seller
CLT-14882,seller
CLT-14883,buyer
CLT-14884,seller
CLT-14885,buyer
CLT-14886,seller
CLT-14887,seller
CLT-14888,buyer
CLT-14889,buyer
CLT-14890,buyer
CLT-14891,seller
CLT-14892,seller
CLT-14893,seller
CLT-14894,buyer
CLT-14895,buyer
CLT-14896,buyer
CLT-14897,buyer
CLT-14898,seller
CLT-14899,buyer
CLT-14900,buyer
CLT-14901,seller
CLT-14902,buyer
CLT-14903,seller
CLT-14904,buyer
CLT-14905,seller
CLT-14906,buyer
CLT-14907,seller
CLT-14908,seller
CLT-14909,seller
CLT-14910,buyer
CLT-14911,buyer
CLT-14912,buyer
CLT-14913,buyer
CLT-14914,seller
CLT-14915,buyer
CLT-14916,buyer
CLT-14917,buyer
CLT-14918,seller
CLT-14919,seller
CLT-14920,seller
CLT-14921,seller
CLT-14922,seller
CLT-14923,buyer
CLT-14924,buyer
CLT-14925,buyer
CLT-14926,buyer
CLT-14927,buyer
CLT-14928,seller
CLT-14929,seller
CLT-14930,seller
CLT-14931,seller
CLT-14932,buyer
CLT-14933,buyer
CLT-14934,buyer
CLT-14935,buyer
CLT-14936,buyer
CLT-14937,buyer
CLT-14938,buyer
CLT-14939,buyer
CLT-14940,seller
CLT-14941,seller
CLT-14942,buyer
CLT-14943,seller
CLT-14944,seller
CLT-14945,buyer
CLT-14946,seller
CLT-14947,seller
CLT-14948,buyer
CLT-14949,buyer
CLT-14950,buyer
CLT-14951,buyer
CLT-14952,buyer
CLT-14953,seller
CLT-14954,buyer
CLT-14955,buyer
CLT-14956,buyer
CLT-14957,buyer
CLT-14958,buyer
CLT-14959,seller
CLT-14960,buyer
CLT-14961,buyer
CLT-14962,seller
CLT-14963,seller
CLT-14964,buyer
CLT-14965,seller
CLT-14966,seller
CLT-14967,seller
CLT-14968,buyer
CLT-14969,seller
CLT-14970,buyer
CLT-14971,buyer
CLT-14972,buyer
CLT-14973,buyer
CLT-14974,buyer
CLT-14975,buyer
CLT-14976,seller
CLT-14977,buyer
CLT-14978,buyer
CLT-14979,seller
CLT-14980,seller
CLT-14981,seller
CLT-14982,buyer
CLT-14983,buyer
CLT-14984,buyer
CLT-14985,seller
CLT-14986,seller
CLT-14987,buyer
CLT-14988,seller
CLT-14989,seller
CLT-14990,buyer
CLT-14991,seller
CLT-14992,buyer
CLT-14993,buyer
CLT-14994,buyer
CLT-14995,buyer
CLT-14996,seller
CLT-14997,seller
CLT-14998,buyer
CLT-14999,buyer
CLT-15000,buyer
CLT-15001,buyer
CLT-15002,seller
CLT-15003,buyer
CLT-15004,buyer
CLT-15005,seller
CLT-15006,seller
CLT-15007,seller
CLT-15008,seller
CLT-15009,seller
CLT-15010,seller
CLT-15011,seller
CLT-15012,seller
CLT-15013,buyer
CLT-15014,buyer
CLT-15015,buyer
CLT-15016,buyer
CLT-15017,seller
CLT-15018,seller
CLT-15019,seller
CLT-15020,buyer
CLT-15021,seller
CLT-15022,buyer
CLT-15023,buyer
CLT-15024,buyer
CLT-15025,buyer
CLT-15026,buyer
CLT-15027,buyer
CLT-15028,seller
CLT-15029,buyer
CLT-15030,buyer
CLT-15031,seller
CLT-15032,seller
CLT-15033,buyer
CLT-15034,seller
CLT-15035,seller
CLT-15036,buyer
CLT-15037,seller
CLT-15038,seller
CLT-15039,seller
CLT-15040,buyer
CLT-15041,buyer
CLT-15042,seller
CLT-15043,buyer
CLT-15044,buyer
CLT-15045,seller
CLT-15046,seller
CLT-15047,buyer
CLT-15048,seller
CLT-15049,buyer
CLT-15050,buyer
CLT-15051,seller
CLT-15052,seller
CLT-15053,buyer
CLT-15054,buyer
CLT-15055,buyer
CLT-15056,seller
CLT-15057,buyer
CLT-15058,buyer
CLT-15059,buyer
CLT-15060,buyer
CLT-15061,seller
CLT-15062,buyer
CLT-15063,buyer
CLT-15064,buyer
CLT-15065,seller
CLT-15066,buyer
CLT-15067,buyer
CLT-15068,buyer
CLT-15069,buyer
CLT-15070,buyer
CLT-15071,buyer
CLT-15072,seller
CLT-15073,buyer
CLT-15074,seller
CLT-15075,seller
CLT-15076,buyer
CLT-15077,buyer
CLT-15078,buyer
CLT-15079,seller
CLT-15080,seller
CLT-15081,seller
CLT-15082,seller
CLT-15083,buyer
CLT-15084,seller
CLT-15085,buyer
CLT-15086,seller
CLT-15087,seller
CLT-15088,seller
CLT-15089,buyer
CLT-15090,seller
CLT-15091,buyer
CLT-15092,buyer
CLT-15093,buyer
CLT-15094,buyer
CLT-15095,buyer
CLT-15096,buyer
CLT-15097,seller
CLT-15098,buyer
CLT-15099,buyer
CLT-15100,buyer
CLT-15101,seller
CLT-15102,seller
CLT-15103,seller
CLT-15104,buyer
CLT-15105,seller
CLT-15106,seller
CLT-15107,buyer
CLT-15108,seller
CLT-15109,buyer
CLT-15110,seller
CLT-15111,buyer
CLT-15112,buyer
CLT-15113,buyer
CLT-15114,buyer
CLT-15115,seller
CLT-15116,seller
CLT-15117,buyer
CLT-15118,seller
CLT-15119,buyer
CLT-15120,buyer
CLT-15121,buyer
CLT-15122,seller
CLT-15123,buyer
CLT-15124,buyer
CLT-15125,seller
CLT-15126,seller
CLT-15127,buyer
CLT-15128,seller
CLT-15129,buyer
CLT-15130,seller
CLT-15131,buyer
CLT-15132,buyer
CLT-15133,buyer
CLT-15134,buyer
CLT-15135,seller
CLT-15136,seller
CLT-15137,buyer
CLT-15138,seller
CLT-15139,buyer
CLT-15140,seller
CLT-15141,seller
CLT-15142,seller
CLT-15143,buyer
CLT-15144,seller
CLT-15145,buyer
CLT-15146,seller
CLT-15147,buyer
CLT-15148,buyer
CLT-15149,seller
CLT-15150,buyer
CLT-15151,seller
CLT-15152,buyer
CLT-15153,buyer
CLT-15154,buyer
CLT-15155,buyer
CLT-15156,seller
CLT-15157,seller
CLT-15158,seller
CLT-15159,seller
CLT-15160,buyer
CLT-15161,seller
CLT-15162,seller
CLT-15163,seller
CLT-15164,seller
CLT-15165,seller
CLT-15166,buyer
CLT-15167,seller
CLT-15168,seller
CLT-15169,seller
CLT-15170,seller
CLT-15171,seller
CLT-15172,buyer
CLT-15173,buyer
CLT-15174,buyer
CLT-15175,buyer
CLT-15176,buyer
CLT-15177,seller
CLT-15178,seller
CLT-15179,seller
CLT-15180,buyer
CLT-15181,seller
CLT-15182,seller
CLT-15183,buyer
CLT-15184,seller
CLT-15185,buyer
CLT-15186,seller
CLT-15187,seller
CLT-15188,buyer
CLT-15189,seller
CLT-15190,seller
CLT-15191,buyer
CLT-15192,seller
CLT-15193,buyer
CLT-15194,buyer
CLT-15195,seller
CLT-15196,buyer
CLT-15197,buyer
CLT-15198,seller
CLT-15199,buyer
CLT-15200,buyer
CLT-15201,seller
CLT-15202,seller
CLT-15203,seller
CLT-15204,buyer
CLT-15205,buyer
CLT-15206,buyer
CLT-15207,buyer
CLT-15208,seller
CLT-15209,seller
CLT-15210,seller
CLT-15211,buyer
CLT-15212,buyer
CLT-15213,seller
CLT-15214,buyer
CLT-15215,buyer
CLT-15216,buyer
CLT-15217,seller
CLT-15218,seller
CLT-15219,seller
CLT-15220,seller
CLT-15221,seller
CLT-15222,seller
CLT-15223,buyer
CLT-15224,buyer
CLT-15225,seller
CLT-15226,buyer
CLT-15227,buyer
CLT-15228,seller
CLT-15229,buyer
CLT-15230,seller
CLT-15231,seller
CLT-15232,seller
CLT-15233,seller
CLT-15234,seller
CLT-15235,seller
CLT-15236,buyer
CLT-15237,buyer
CLT-15238,seller
CLT-15239,seller
CLT-15240,seller
CLT-15241,buyer
CLT-15242,seller
CLT-15243,seller
CLT-15244,buyer
CLT-15245,seller
CLT-15246,buyer
CLT-15247,buyer
CLT-15248,seller
CLT-15249,seller
CLT-15250,seller
CLT-15251,buyer
CLT-15252,buyer
CLT-15253,buyer
CLT-15254,buyer
CLT-15255,buyer
CLT-15256,buyer
CLT-15257,buyer
CLT-15258,seller
CLT-15259,buyer
CLT-15260,buyer
CLT-15261,buyer
CLT-15262,seller
CLT-15263,buyer
CLT-15264,seller
CLT-15265,seller
CLT-15266,buyer
CLT-15267,buyer
CLT-15268,seller
CLT-15269,buyer
CLT-15270,seller
CLT-15271,seller
CLT-15272,seller
CLT-15273,seller
CLT-15274,seller
CLT-15275,buyer
CLT-15276,seller
CLT-15277,buyer
CLT-15278,seller
CLT-15279,buyer
CLT-15280,buyer
CLT-15281,buyer
CLT-15282,buyer
CLT-15283,seller
CLT-15284,seller
CLT-15285,buyer
CLT-15286,buyer
CLT-15287,seller
CLT-15288,seller
CLT-15289,buyer
CLT-15290,seller
CLT-15291,seller
CLT-15292,seller
CLT-15293,buyer
CLT-15294,buyer
CLT-15295,seller
CLT-15296,seller
CLT-15297,buyer
CLT-15298,buyer
CLT-15299,seller
CLT-15300,seller
CLT-15301,buyer
CLT-15302,seller
CLT-15303,buyer
CLT-15304,buyer
CLT-15305,seller
CLT-15306,seller
CLT-15307,seller
CLT-15308,seller
CLT-15309,buyer
CLT-15310,seller
CLT-15311,seller
CLT-15312,seller
CLT-15313,buyer
CLT-15314,seller
CLT-15315,buyer
CLT-15316,buyer
CLT-15317,seller
CLT-15318,seller
CLT-15319,seller
CLT-15320,buyer
CLT-15321,seller
CLT-15322,seller
CLT-15323,buyer
CLT-15324,buyer
CLT-15325,seller
CLT-15326,buyer
CLT-15327,buyer
CLT-15328,buyer
CLT-15329,seller
CLT-15330,seller
CLT-15331,buyer
CLT-15332,seller
CLT-15333,seller
CLT-15334,seller
CLT-15335,buyer
CLT-15336,buyer
CLT-15337,seller
CLT-15338,seller
CLT-15339,seller
CLT-15340,seller
CLT-15341,seller
CLT-15342,buyer
CLT-15343,buyer
CLT-15344,seller
CLT-15345,buyer
CLT-15346,seller
CLT-15347,buyer
CLT-15348,seller
CLT-15349,seller
CLT-15350,buyer
CLT-15351,seller
CLT-15352,buyer
CLT-15353,buyer
CLT-15354,buyer
CLT-15355,buyer
CLT-15356,seller
CLT-15357,buyer
CLT-15358,buyer
CLT-15359,buyer
CLT-15360,seller
CLT-15361,seller
CLT-15362,seller
CLT-15363,buyer
CLT-15364,seller
CLT-15365,seller
CLT-15366,buyer
CLT-15367,buyer
CLT-15368,buyer
CLT-15369,seller
CLT-15370,seller
CLT-15371,seller
CLT-15372,seller
CLT-15373,seller
CLT-15374,buyer
CLT-15375,buyer
CLT-15376,buyer
CLT-15377,buyer
CLT-15378,seller
CLT-15379,buyer
CLT-15380,buyer
CLT-15381,seller
CLT-15382,buyer
CLT-15383,buyer
CLT-15384,seller
CLT-15385,seller
CLT-15386,seller
CLT-15387,seller
CLT-15388,seller
CLT-15389,buyer
CLT-15390,buyer
CLT-15391,seller
CLT-15392,seller
CLT-15393,buyer
CLT-15394,buyer
CLT-15395,buyer
CLT-15396,buyer
CLT-15397,seller
CLT-15398,buyer
CLT-15399,seller
CLT-15400,seller
CLT-15401,seller
CLT-15402,buyer
CLT-15403,seller
CLT-15404,buyer
CLT-15405,seller
CLT-15406,seller
CLT-15407,seller
CLT-15408,buyer
CLT-15409,seller
CLT-15410,buyer
CLT-15411,seller
CLT-15412,buyer
CLT-15413,seller
CLT-15414,seller
CLT-15415,seller
CLT-15416,buyer
CLT-15417,buyer
CLT-15418,seller
CLT-15419,seller
CLT-15420,seller
CLT-15421,seller
CLT-15422,buyer
CLT-15423,seller
CLT-15424,buyer
CLT-15425,seller
CLT-15426,seller
CLT-15427,seller
CLT-15428,buyer
CLT-15429,buyer
CLT-15430,buyer
CLT-15431,buyer
CLT-15432,seller
CLT-15433,seller
CLT-15434,seller
CLT-15435,seller
CLT-15436,buyer
CLT-15437,buyer
CLT-15438,buyer
CLT-15439,seller
CLT-15440,seller
CLT-15441,buyer
CLT-15442,seller
CLT-15443,buyer
CLT-15444,seller
CLT-15445,seller
CLT-15446,seller
CLT-15447,buyer
CLT-15448,buyer
CLT-15449,seller
CLT-15450,buyer
CLT-15451,seller
CLT-15452,buyer
CLT-15453,seller
CLT-15454,seller
CLT-15455,buyer
CLT-15456,buyer
CLT-15457,buyer
CLT-15458,buyer
CLT-15459,buyer
CLT-15460,buyer
CLT-15461,buyer
CLT-15462,seller
CLT-15463,seller
CLT-15464,seller
CLT-15465,buyer
CLT-15466,seller
CLT-15467,buyer
CLT-15468,buyer
CLT-15469,seller
CLT-15470,seller
CLT-15471,seller
CLT-15472,buyer
CLT-15473,seller
CLT-15474,seller
CLT-15475,buyer
CLT-15476,buyer
CLT-15477,buyer
CLT-15478,buyer
CLT-15479,buyer
CLT-15480,seller
CLT-15481,buyer
CLT-15482,buyer
CLT-15483,buyer
CLT-15484,seller
CLT-15485,seller
CLT-15486,seller
CLT-15487,seller
CLT-15488,seller
CLT-15489,buyer
CLT-15490,buyer
CLT-15491,buyer
CLT-15492,buyer
CLT-15493,buyer
CLT-15494,seller
CLT-15495,seller
CLT-15496,seller
CLT-15497,seller
CLT-15498,seller
CLT-15499,seller
CLT-15500,seller
CLT-15501,seller
CLT-15502,buyer
CLT-15503,seller
CLT-15504,buyer
CLT-15505,seller
CLT-15506,buyer
CLT-15507,seller
CLT-15508,buyer
CLT-15509,buyer
CLT-15510,seller
CLT-15511,seller
CLT-15512,buyer
CLT-15513,buyer
CLT-15514,seller
CLT-15515,buyer
CLT-15516,buyer
CLT-15517,buyer
CLT-15518,seller
CLT-15519,buyer
CLT-15520,buyer
CLT-15521,buyer
CLT-15522,seller
CLT-15523,seller
CLT-15524,seller
CLT-15525,seller
CLT-15526,buyer
CLT-15527,seller
CLT-15528,seller
CLT-15529,buyer
CLT-15530,buyer
CLT-15531,seller
CLT-15532,buyer
CLT-15533,seller
CLT-15534,buyer
CLT-15535,buyer
CLT-15536,seller
CLT-15537,seller
CLT-15538,buyer
CLT-15539,seller
CLT-15540,buyer
CLT-15541,buyer
CLT-15542,seller
CLT-15543,buyer
CLT-15544,buyer
CLT-15545,buyer
CLT-15546,buyer
CLT-15547,seller
CLT-15548,seller
CLT-15549,seller
CLT-15550,buyer
CLT-15551,seller
CLT-15552,buyer
CLT-15553,buyer
CLT-15554,seller
CLT-15555,buyer
CLT-15556,seller
CLT-15557,seller
CLT-15558,buyer
CLT-15559,seller
CLT-15560,buyer
CLT-15561,buyer
CLT-15562,buyer
CLT-15563,buyer
CLT-15564,buyer
CLT-15565,seller
CLT-15566,seller
CLT-15567,buyer
CLT-15568,buyer
CLT-15569,seller
CLT-15570,seller
CLT-15571,buyer
CLT-15572,seller
CLT-15573,seller
CLT-15574,seller
CLT-15575,seller
CLT-15576,buyer
CLT-15577,buyer
CLT-15578,seller
CLT-15579,buyer
CLT-15580,buyer
CLT-15581,buyer
CLT-15582,buyer
CLT-15583,buyer
CLT-15584,seller
CLT-15585,buyer
CLT-15586,buyer
CLT-15587,buyer
CLT-15588,buyer
CLT-15589,seller
CLT-15590,buyer
CLT-15591,seller
CLT-15592,seller
CLT-15593,buyer
CLT-15594,seller
CLT-15595,seller
CLT-15596,buyer
CLT-15597,seller
CLT-15598,seller
CLT-15599,seller
CLT-15600,seller
CLT-15601,buyer
CLT-15602,seller
CLT-15603,seller
CLT-15604,buyer
CLT-15605,buyer
CLT-15606,buyer
CLT-15607,buyer
CLT-15608,buyer
CLT-15609,buyer
CLT-15610,seller
CLT-15611,seller
CLT-15612,buyer
CLT-15613,seller
CLT-15614,seller
CLT-15615,buyer
CLT-15616,buyer
CLT-15617,seller
CLT-15618,seller
CLT-15619,buyer
CLT-15620,buyer
CLT-15621,buyer
CLT-15622,seller
CLT-15623,seller
CLT-15624,seller
CLT-15625,buyer
CLT-15626,seller
CLT-15627,buyer
CLT-15628,buyer
CLT-15629,seller
CLT-15630,buyer
CLT-15631,buyer
CLT-15632,buyer
CLT-15633,seller
CLT-15634,buyer
CLT-15635,seller
CLT-15636,seller
CLT-15637,buyer
CLT-15638,buyer
CLT-15639,buyer
CLT-15640,buyer
CLT-15641,buyer
CLT-15642,buyer
CLT-15643,buyer
CLT-15644,seller
CLT-15645,buyer
CLT-15646,buyer
CLT-15647,seller
CLT-15648,seller
CLT-15649,buyer
CLT-15650,buyer
CLT-15651,seller
CLT-15652,buyer
CLT-15653,seller
CLT-15654,buyer
CLT-15655,seller
CLT-15656,buyer
CLT-15657,seller
CLT-15658,buyer
CLT-15659,buyer
CLT-15660,seller
CLT-15661,buyer
CLT-15662,buyer
CLT-15663,buyer
CLT-15664,seller
CLT-15665,buyer
CLT-15666,buyer
CLT-15667,buyer
CLT-15668,seller
CLT-15669,buyer
CLT-15670,buyer
CLT-15671,buyer
CLT-15672,seller
CLT-15673,seller
CLT-15674,seller
CLT-15675,buyer
CLT-15676,seller
CLT-15677,buyer
CLT-15678,seller
CLT-15679,buyer
CLT-15680,buyer
CLT-15681,seller
CLT-15682,seller
CLT-15683,seller
CLT-15684,buyer
CLT-15685,buyer
CLT-15686,seller
CLT-15687,buyer
CLT-15688,buyer
CLT-15689,buyer
CLT-15690,buyer
CLT-15691,buyer
CLT-15692,buyer
CLT-15693,seller
CLT-15694,seller
CLT-15695,seller
CLT-15696,buyer
CLT-15697,seller
CLT-15698,buyer
CLT-15699,buyer
CLT-15700,seller
CLT-15701,seller
CLT-15702,buyer
CLT-15703,seller
CLT-15704,seller
CLT-15705,seller
CLT-15706,seller
CLT-15707,seller
CLT-15708,seller
CLT-15709,seller
CLT-15710,seller
CLT-15711,seller
CLT-15712,seller
CLT-15713,seller
CLT-15714,seller
