property_id,address,city,state,zip,latitude,longitude,type,beds,list_price
PRP-11064,103 Fletcher Ports,Nashville,TN,38038,36.1389,-86.8376,single_family,3.0,353238
PRP-11065,62180 David Radial Suite 777,Franklin,TN,37595,35.9338,-86.8963,single_family,6.0,369752
PRP-11066,4896 Brandon Squares Apt. 002,Franklin,TN,38210,35.9137,-86.8236,condo,2.0,281293
PRP-11067,9986 Randy Branch Apt. 039,Charlotte,NC,27433,35.2659,-80.8235,single_family,5.0,312631
PRP-11068,985 Jason Shores,Matthews,NC,28632,35.0567,-80.7931,single_family,5.0,274653
PRP-11069,6024 Jamie Expressway,Marietta,GA,30101,33.9127,-84.5841,single_family,6.0,248670
PRP-11070,907 Kristine Crest Suite 723,Brookhaven,GA,30416,33.7739,-84.27,townhouse,3.0,269216
PRP-11071,2490 Janice Parkways,Atlanta,GA,30885,33.7849,-84.4256,townhouse,1.0,159311
PRP-11072,9831 Ellis Haven Apt. 243,East Point,GA,30364,33.7171,-84.3834,single_family,3.0,150000
PRP-11073,05085 Johnston Isle,Atlanta,GA,31699,33.7242,-84.31,condo,1.0,223379
PRP-11074,3596 Tina Fords,Brookhaven,GA,31829,33.8409,-84.3831,townhouse,5.0,166310
PRP-11075,37511 Charles Well,Franklin,TN,37979,35.9843,-86.8055,single_family,1.0,250865
PRP-11076,008 Pope Extension,Sandy Springs,GA,30688,33.8783,-84.2956,townhouse,3.0,358664
PRP-11077,76482 Bernard Parks Apt. 765,East Point,GA,30610,33.6803,-84.3772,single_family,5.0,393082
PRP-11078,336 Ellis Roads Suite 955,Brookhaven,GA,30579,33.7634,-84.3723,townhouse,2.0,498418
PRP-11079,813 Mccormick Estate Suite 762,Matthews,NC,27010,35.0758,-80.6541,land,,286322
PRP-11080,132 Diane Inlet,Brentwood,TN,38095,36.0143,-86.8021,single_family,3.0,312403
PRP-11081,90542 Dickson Dale Suite 229,Franklin,TN,38255,35.8978,-86.8385,single_family,6.0,311508
PRP-11082,784 Poole Rue Suite 350,Sandy Springs,GA,31603,33.8675,-84.4422,single_family,5.0,302591
PRP-11083,414 Chaney Trail,Franklin,TN,37515,35.849,-86.7997,single_family,2.0,678683
PRP-11084,71377 Brian Corners Apt. 231,Nashville,TN,38586,36.1825,-86.8347,single_family,3.0,256981
PRP-11085,17643 Bates Locks Suite 750,Brookhaven,GA,31829,33.7974,-84.3229,land,,357210
PRP-11086,73160 Morgan Junctions Suite 065,Charlotte,NC,27956,35.2551,-80.8084,single_family,5.0,296295
PRP-11087,69741 Chris Plains,Brentwood,TN,38223,35.9954,-86.8359,multi_family,1.0,987879
PRP-11088,6611 Christopher Trafficway Suite 514,Charlotte,NC,27744,35.3031,-80.8186,single_family,6.0,390574
PRP-11089,281 Mathis Ridges,Franklin,TN,37576,35.9977,-86.8154,single_family,3.0,303196
PRP-11090,73586 Fleming Manor,Sandy Springs,GA,30011,33.9383,-84.3473,condo,3.0,456121
PRP-11091,678 Sutton Wall,Decatur,GA,31327,33.7451,-84.3359,single_family,5.0,275731
PRP-11092,322 Griffith Ford Apt. 980,Charlotte,NC,27531,35.1836,-80.8163,land,,185279
PRP-11093,207 Michael Summit,Brentwood,TN,37731,35.9737,-86.7929,single_family,1.0,262011
PRP-11094,6119 Jones Knoll,Decatur,GA,31921,33.7706,-84.2465,single_family,3.0,414018
PRP-11095,28889 Martinez Fall Suite 625,Huntersville,NC,27976,35.3726,-80.8409,single_family,1.0,272207
PRP-11096,042 Patterson Dam,Huntersville,NC,27554,35.3689,-80.86,single_family,6.0,265562
PRP-11097,86489 Jimmy Circles,Marietta,GA,31605,33.9156,-84.4767,townhouse,4.0,169557
PRP-11098,2401 Lance Gateway,Tucker,GA,31610,33.9206,-84.2207,single_family,4.0,227842
PRP-11099,523 Cheryl Springs,East Point,GA,31391,33.7035,-84.4117,single_family,1.0,257903
PRP-11100,51427 Cunningham Islands,Franklin,TN,38555,36.0009,-86.8177,condo,3.0,187849
PRP-11101,19467 Cynthia Ville Apt. 731,Brentwood,TN,37063,35.9951,-86.782,single_family,5.0,376460
PRP-11102,2103 Mary Park Apt. 288,Marietta,GA,31251,33.9387,-84.5687,condo,4.0,150000
PRP-11103,5021 Glen Key Apt. 445,Charlotte,NC,27896,35.1504,-80.8027,single_family,3.0,258915
PRP-11104,164 Mcmillan Ville Suite 649,Matthews,NC,28630,35.1418,-80.759,single_family,1.0,277548
PRP-11105,718 Johnson Knolls,Huntersville,NC,27910,35.4007,-80.7918,single_family,4.0,300365
PRP-11106,29995 Rose Radial Suite 255,Brentwood,TN,37938,35.9956,-86.7276,condo,4.0,353470
PRP-11107,642 Linda Ford,East Point,GA,30597,33.6512,-84.3759,single_family,5.0,194251
PRP-11108,503 Gregory Points,Charlotte,NC,28395,35.1683,-80.9129,townhouse,3.0,181030
PRP-11109,4062 Daniel Streets Suite 239,Atlanta,GA,30996,33.6708,-84.3421,condo,6.0,150000
PRP-11110,829 Christine Prairie Apt. 693,East Point,GA,30849,33.6213,-84.4947,single_family,6.0,386445
PRP-11111,28856 Linda Garden,Decatur,GA,31708,33.7987,-84.3052,single_family,3.0,253718
PRP-11112,4482 Miller Stream Apt. 378,Decatur,GA,31265,33.7934,-84.2206,single_family,4.0,309265
PRP-11113,365 Wolf Stream,Huntersville,NC,27335,35.4424,-80.8073,townhouse,6.0,336350
PRP-11114,6163 Ronald Bridge,Huntersville,NC,27356,35.3736,-80.8274,single_family,4.0,229297
PRP-11115,80549 Hodges Cove Suite 234,Marietta,GA,31024,33.99,-84.6155,single_family,6.0,334067
PRP-11116,32459 Richard Shore Apt. 908,Charlotte,NC,28457,35.1484,-80.7854,single_family,4.0,316665
PRP-11117,70562 Holt Highway,Brookhaven,GA,31112,33.8221,-84.2619,condo,6.0,206847
PRP-11118,734 Kelli Ville Suite 855,Atlanta,GA,31944,33.7955,-84.3496,single_family,3.0,241861
PRP-11119,13507 Mcdonald Harbor Suite 429,Atlanta,GA,30647,33.743,-84.3522,townhouse,1.0,301968
PRP-11120,299 Carroll Drive,Tucker,GA,31527,33.8269,-84.1782,single_family,5.0,247725
PRP-11121,9512 Shaw Flat,Decatur,GA,30164,33.6981,-84.3564,land,,327919
PRP-11122,98960 Griffith Isle Apt. 352,Franklin,TN,37666,35.86,-86.8237,single_family,5.0,366606
PRP-11123,901 Earl Extensions,Matthews,NC,28542,35.1472,-80.7339,multi_family,1.0,438023
PRP-11124,28019 Elizabeth Bridge Suite 352,Sandy Springs,GA,31751,33.8778,-84.3644,single_family,1.0,227379
PRP-11125,306 Cynthia Corners,Huntersville,NC,28098,35.4395,-80.9142,single_family,1.0,245284
PRP-11126,85126 Andrew Lodge Apt. 884,Huntersville,NC,27401,35.3825,-80.8092,single_family,1.0,316952
PRP-11127,099 Taylor Fork,Nashville,TN,37509,36.0912,-86.7933,single_family,6.0,335914
PRP-11128,00211 Harold Parkways Apt. 921,Charlotte,NC,28306,35.2785,-80.8719,single_family,5.0,461556
PRP-11129,179 Mason Valley Suite 918,Atlanta,GA,31544,33.7354,-84.411,single_family,1.0,344342
PRP-11130,8118 Vicki Cove,Sandy Springs,GA,30846,33.9045,-84.4299,single_family,2.0,214439
PRP-11131,02700 Tonya Spur Suite 527,Decatur,GA,30729,33.8072,-84.2286,single_family,2.0,295240
PRP-11132,099 Richard Mills,Franklin,TN,37130,35.9187,-86.9425,land,,191346
PRP-11133,3962 David Harbor,Tucker,GA,31978,33.9408,-84.1715,single_family,5.0,390518
PRP-11134,0598 Richard Bridge Apt. 560,Matthews,NC,27032,35.0392,-80.6776,condo,5.0,312169
PRP-11135,61904 John Brooks,Brentwood,TN,38066,36.0607,-86.7707,single_family,6.0,190641
PRP-11136,1395 Kevin Landing,Charlotte,NC,27263,35.1564,-80.8768,single_family,2.0,582261
PRP-11137,3736 Lynch Ferry Suite 934,Charlotte,NC,28345,35.2204,-80.8487,multi_family,3.0,436728
PRP-11138,011 Alexandra Meadow,Brookhaven,GA,31054,33.767,-84.3682,single_family,3.0,267179
PRP-11139,78585 Ellen Motorway Apt. 194,Franklin,TN,37586,35.9004,-86.913,single_family,6.0,228534
PRP-11140,9349 Ortega Mews Apt. 186,Charlotte,NC,28305,35.1537,-80.8194,single_family,6.0,165029
PRP-11141,175 Adkins Spurs Apt. 164,Marietta,GA,30633,33.931,-84.6036,single_family,1.0,338971
PRP-11142,237 Wallace Neck Apt. 375,Tucker,GA,31265,33.962,-84.1588,single_family,6.0,396705
PRP-11143,77174 Brian Brooks,Brookhaven,GA,31568,33.8698,-84.3633,land,,291574
PRP-11144,35824 Sanford Estate,Charlotte,NC,28853,35.3042,-80.8715,condo,1.0,220066
PRP-11145,08535 Jose Station,Tucker,GA,30482,33.9359,-84.2326,land,,392084
PRP-11146,79538 Pamela Glen Apt. 862,East Point,GA,31211,33.7084,-84.45,townhouse,5.0,265248
PRP-11147,92815 Sherry Walks,Matthews,NC,27341,35.1374,-80.6641,single_family,4.0,323411
PRP-11148,7443 Kristen Lane Suite 239,Huntersville,NC,27979,35.3921,-80.7981,single_family,2.0,241751
PRP-11149,19057 Caldwell Stravenue,Tucker,GA,31547,33.9282,-84.2471,single_family,2.0,440526
PRP-11150,437 Charles Glen Suite 004,Matthews,NC,27773,35.0598,-80.6564,condo,4.0,278883
PRP-11151,7626 Logan Extensions Suite 221,Charlotte,NC,28347,35.1925,-80.8911,single_family,3.0,249340
PRP-11152,46400 Church Port,Sandy Springs,GA,30292,33.9773,-84.4329,single_family,5.0,181742
PRP-11153,489 Lindsay Stravenue,Charlotte,NC,28643,35.2134,-80.9119,single_family,1.0,554416
PRP-11154,33738 Brown Mill,Atlanta,GA,31077,33.7789,-84.3863,townhouse,1.0,425685
PRP-11155,3542 Bowman Plain Apt. 818,Franklin,TN,38377,35.8926,-86.8524,multi_family,3.0,912167
PRP-11156,36104 Phillips Extension,Huntersville,NC,28853,35.4765,-80.9143,single_family,3.0,285615
PRP-11157,999 Veronica Tunnel,Brentwood,TN,37021,36.0367,-86.7538,single_family,2.0,501813
PRP-11158,935 Welch Cape,Decatur,GA,30380,33.7645,-84.2144,single_family,4.0,199530
PRP-11159,1899 Jeffrey Cliff,Sandy Springs,GA,30040,33.8919,-84.3147,single_family,5.0,374915
PRP-11160,272 Myers Plains Apt. 748,Atlanta,GA,30564,33.761,-84.4315,land,,165760
PRP-11161,2527 Olsen Forge,Decatur,GA,31802,33.737,-84.3684,single_family,1.0,226638
PRP-11162,64655 Dawn Mission,Charlotte,NC,28496,35.3048,-80.8804,single_family,3.0,265512
PRP-11163,5503 Hodges Keys Suite 469,Sandy Springs,GA,31282,33.8564,-84.4448,condo,3.0,150000
PRP-11164,98910 Chad Springs,Brentwood,TN,37391,36.0958,-86.7656,multi_family,1.0,404155
PRP-11165,9290 Melanie Key,Atlanta,GA,31643,33.7328,-84.3115,single_family,2.0,293023
PRP-11166,23444 Krista Stravenue,Tucker,GA,31311,33.8852,-84.2656,single_family,1.0,345132
PRP-11167,313 Fields Plaza Suite 442,Brookhaven,GA,31457,33.8242,-84.3933,land,,186062
PRP-11168,412 Jared Shoals,East Point,GA,31883,33.6463,-84.4563,condo,6.0,194734
PRP-11169,965 Roberts Coves,Brookhaven,GA,30512,33.8586,-84.3836,single_family,6.0,391373
PRP-11170,6663 Brandon Club Suite 453,Huntersville,NC,28288,35.4766,-80.8312,multi_family,2.0,607199
PRP-11171,14069 Michael Meadow,Marietta,GA,31193,33.9394,-84.4802,single_family,2.0,150000
PRP-11172,18789 Jimenez Neck,Atlanta,GA,31159,33.7359,-84.378,single_family,6.0,502348
PRP-11173,987 Nicole Burg,Huntersville,NC,27532,35.4667,-80.8288,single_family,2.0,194003
PRP-11174,2103 Aguilar Forge,Brookhaven,GA,30491,33.8585,-84.3902,condo,2.0,260534
PRP-11175,98960 Elaine Lights Suite 969,Brentwood,TN,38384,36.0963,-86.8591,multi_family,1.0,1198434
PRP-11176,413 Gray Plaza,Sandy Springs,GA,30872,33.9506,-84.401,condo,5.0,301287
PRP-11177,480 Danny Point Apt. 435,Franklin,TN,38349,35.8473,-86.9152,multi_family,4.0,455377
PRP-11178,79154 Ward Points Apt. 594,Nashville,TN,38266,36.2298,-86.8456,townhouse,2.0,392280
PRP-11179,8654 Richard Center,Matthews,NC,27498,35.1672,-80.6922,townhouse,5.0,225242
PRP-11180,601 Wilson Forest,Nashville,TN,37667,36.1291,-86.7764,single_family,1.0,358262
PRP-11181,3560 Michael Stream,Brentwood,TN,38197,36.0077,-86.7967,single_family,4.0,260053
PRP-11182,618 Rhonda Trace Apt. 249,Huntersville,NC,28469,35.387,-80.8802,multi_family,1.0,1011523
PRP-11183,66198 Fry Prairie,Matthews,NC,28709,35.1912,-80.7673,single_family,2.0,284483
PRP-11184,446 Roberts Club Suite 511,East Point,GA,30418,33.7579,-84.4454,single_family,3.0,171936
PRP-11185,1781 Moss Forest Apt. 411,Brentwood,TN,38027,36.0718,-86.7914,single_family,1.0,312471
PRP-11186,315 Lisa Heights,Charlotte,NC,28466,35.1637,-80.875,single_family,5.0,474737
PRP-11187,543 Heather Port,Matthews,NC,28072,35.1896,-80.792,single_family,5.0,275348
PRP-11188,04486 Timothy Locks,Matthews,NC,28045,35.0586,-80.7575,single_family,3.0,300242
PRP-11189,9768 Fernandez Mall Suite 433,Marietta,GA,30310,33.9183,-84.6283,single_family,3.0,501592
PRP-11190,200 Tina Square Apt. 619,Charlotte,NC,28199,35.1657,-80.7706,land,,224009
PRP-11191,631 Brian Villages Suite 162,Marietta,GA,30418,33.9182,-84.5364,single_family,5.0,217890
PRP-11192,515 Logan Village,Marietta,GA,31935,33.9904,-84.5825,land,,197612
PRP-11193,05913 Oconnor Stravenue Apt. 022,Nashville,TN,37584,36.2063,-86.8403,condo,5.0,215658
PRP-11194,314 Michael Parks,Nashville,TN,38187,36.1147,-86.7652,single_family,3.0,423781
PRP-11195,277 Devin Points,Huntersville,NC,27904,35.3682,-80.9072,single_family,5.0,386690
PRP-11196,375 Dixon Land Apt. 516,Charlotte,NC,28634,35.1691,-80.8005,condo,3.0,326670
PRP-11197,2243 Donna Locks Suite 751,Brookhaven,GA,30803,33.8617,-84.3885,single_family,2.0,415163
PRP-11198,700 Johnny Dam Suite 428,Brentwood,TN,38573,36.0325,-86.7599,condo,2.0,367251
PRP-11199,11555 Randall Streets Suite 431,Nashville,TN,37855,36.086,-86.8579,single_family,1.0,209218
PRP-11200,906 Misty Cape,Nashville,TN,37984,36.1193,-86.7212,single_family,6.0,251157
PRP-11201,2289 Black Cliff,Charlotte,NC,27814,35.1559,-80.8903,single_family,2.0,276649
PRP-11202,488 Connor Locks Apt. 427,Huntersville,NC,28876,35.3558,-80.9038,single_family,3.0,281551
PRP-11203,2596 Jennifer Loaf Suite 141,Charlotte,NC,27623,35.217,-80.8313,townhouse,1.0,255820
PRP-11204,914 Knox Manors,Tucker,GA,31252,33.9387,-84.2139,multi_family,1.0,796517
PRP-11205,238 Beck Circles,Sandy Springs,GA,31953,33.8905,-84.3162,single_family,2.0,315019
PRP-11206,721 Cook Mill,Brentwood,TN,37532,36.0871,-86.741,land,,201552
PRP-11207,40530 Matthew Lodge Suite 660,Franklin,TN,38566,35.9922,-86.8017,single_family,1.0,268366
PRP-11208,7999 Stephanie Oval Suite 338,Matthews,NC,28030,35.1036,-80.7352,multi_family,5.0,404776
PRP-11209,751 Theodore Union,Matthews,NC,27420,35.1947,-80.703,land,,258870
PRP-11210,979 Martinez Manor,Charlotte,NC,27836,35.264,-80.7682,condo,6.0,301760
PRP-11211,215 Leslie Park,Huntersville,NC,28815,35.4628,-80.8577,townhouse,6.0,325896
PRP-11212,754 Samuel Ways Apt. 763,Franklin,TN,37847,35.8619,-86.9022,townhouse,4.0,317537
PRP-11213,896 Adam Falls Suite 728,East Point,GA,31315,33.7591,-84.5048,single_family,4.0,291416
PRP-11214,958 Carla Causeway Suite 522,Tucker,GA,31873,33.8466,-84.1467,townhouse,1.0,150000
PRP-11215,5555 Danny Forge,Charlotte,NC,27210,35.2231,-80.8488,land,,97020
PRP-11216,23105 Berger Street Apt. 296,Franklin,TN,37485,35.963,-86.8102,single_family,1.0,268350
PRP-11217,9983 Amber Rue,Charlotte,NC,28470,35.1944,-80.7641,townhouse,3.0,151156
PRP-11218,54068 Lisa Wall Suite 539,Charlotte,NC,28647,35.1994,-80.8841,single_family,6.0,245366
PRP-11219,86544 Laura Summit,Huntersville,NC,28304,35.3472,-80.8685,condo,6.0,602988
PRP-11220,421 Williams Lock Suite 389,Sandy Springs,GA,30578,33.8822,-84.3417,condo,5.0,259570
PRP-11221,285 Crystal Stream,Franklin,TN,38236,35.8748,-86.831,single_family,1.0,280223
PRP-11222,293 Austin Mountain,Franklin,TN,37752,35.9383,-86.9048,single_family,4.0,351166
PRP-11223,15936 Jacob Ports,Marietta,GA,31523,33.9253,-84.6136,single_family,5.0,294037
PRP-11224,8854 Benjamin Green,Nashville,TN,37055,36.1917,-86.8475,single_family,3.0,505041
PRP-11225,5836 Jeffrey Spur,Charlotte,NC,27358,35.1527,-80.8685,single_family,4.0,150000
PRP-11226,2311 Michael Greens,Marietta,GA,30320,33.9846,-84.6114,single_family,4.0,359956
PRP-11227,202 Hunt Hills Suite 687,Decatur,GA,31838,33.8302,-84.2442,single_family,4.0,232749
PRP-11228,4443 Jessica Summit Apt. 830,Charlotte,NC,27068,35.2208,-80.8084,condo,4.0,223653
PRP-11229,7149 Jackson Curve,Charlotte,NC,28766,35.1686,-80.7851,single_family,6.0,157889
PRP-11230,473 Moyer Summit Apt. 000,Matthews,NC,28473,35.1449,-80.7995,land,,322473
PRP-11231,70005 Goodwin Mission Suite 283,Sandy Springs,GA,31330,33.8544,-84.4327,single_family,3.0,300614
PRP-11232,927 Lee Loop,Brookhaven,GA,31004,33.8191,-84.3201,single_family,1.0,241444
PRP-11233,6781 Patrick Crescent Apt. 804,Franklin,TN,37283,35.8838,-86.8805,single_family,5.0,428736
PRP-11234,78791 Jennifer Drive,Marietta,GA,30475,33.9857,-84.5529,condo,1.0,318832
PRP-11235,6172 Nicole Cliffs,Brentwood,TN,37374,36.0183,-86.7129,single_family,4.0,691579
PRP-11236,75364 Woodard Point,Nashville,TN,37030,36.1763,-86.7832,townhouse,2.0,416948
PRP-11237,946 Michael Harbor,East Point,GA,30534,33.6213,-84.4933,single_family,1.0,282157
PRP-11238,0836 Hall Street,East Point,GA,31115,33.6688,-84.3976,single_family,2.0,298903
PRP-11239,984 Laura Square,Matthews,NC,27663,35.1337,-80.7011,single_family,4.0,264847
PRP-11240,93958 Rebecca Parkways Suite 616,Sandy Springs,GA,30771,33.9508,-84.3044,single_family,4.0,573777
PRP-11241,00942 Elizabeth Bridge Suite 466,Marietta,GA,31334,33.9145,-84.5624,single_family,6.0,396336
PRP-11242,4335 Laurie Route Suite 268,Brookhaven,GA,31858,33.7592,-84.3525,condo,6.0,309414
PRP-11243,6815 Bryan Mission,Nashville,TN,38424,36.2165,-86.8214,condo,4.0,370258
PRP-11244,92454 Martinez Plaza,Brookhaven,GA,31823,33.8596,-84.3809,single_family,1.0,304303
PRP-11245,87893 Pamela Glens Suite 304,Huntersville,NC,27501,35.4139,-80.8921,single_family,5.0,306311
PRP-11246,384 Robert Circle Suite 259,Huntersville,NC,28842,35.3849,-80.849,multi_family,4.0,1087730
PRP-11247,78593 Amanda Loaf,Marietta,GA,30733,33.9741,-84.5213,condo,3.0,447038
PRP-11248,5492 Loretta Lights Apt. 839,Tucker,GA,30282,33.8679,-84.1358,single_family,3.0,302117
PRP-11249,7928 Griffith Burgs,Charlotte,NC,28173,35.3062,-80.8689,condo,1.0,277745
PRP-11250,74176 Erica Course,Matthews,NC,27495,35.1531,-80.7728,single_family,2.0,190194
PRP-11251,020 Cox Ferry,Marietta,GA,31761,33.8988,-84.507,single_family,5.0,218430
PRP-11252,47010 Christopher Lock,Franklin,TN,38322,35.8482,-86.8619,single_family,1.0,365833
PRP-11253,4943 Craig Crest Suite 887,Brentwood,TN,37318,36.0245,-86.7801,single_family,1.0,310578
PRP-11254,452 Kevin Spur,Marietta,GA,31682,33.9126,-84.564,townhouse,5.0,430489
PRP-11255,04135 Orr Crest Apt. 775,Nashville,TN,37043,36.2131,-86.7539,condo,2.0,511161
PRP-11256,85144 Stewart Squares,Brentwood,TN,37302,36.0219,-86.7063,single_family,5.0,267334
PRP-11257,86826 Scott Field,Huntersville,NC,28335,35.3628,-80.8451,single_family,4.0,182711
PRP-11258,79946 Katelyn Island,East Point,GA,30214,33.614,-84.4531,single_family,5.0,178143
PRP-11259,7536 Nathan Plains Suite 651,Decatur,GA,30927,33.7537,-84.2545,townhouse,4.0,252882
PRP-11260,72294 Mitchell Crossing,Matthews,NC,28750,35.1585,-80.7673,single_family,3.0,840603
PRP-11261,57578 Catherine Port,Brookhaven,GA,30537,33.7619,-84.3082,single_family,3.0,500963
PRP-11262,1699 Marks Gateway Apt. 932,Nashville,TN,38485,36.0997,-86.8344,single_family,1.0,213400
PRP-11263,6423 Martinez Manor,Brentwood,TN,38464,36.0118,-86.8503,single_family,2.0,306597
PRP-11264,0457 Nelson Inlet,Decatur,GA,30552,33.8041,-84.2327,single_family,5.0,506256
PRP-11265,1958 Eric Cove Suite 892,Franklin,TN,37559,35.9691,-86.839,condo,4.0,172489
PRP-11266,735 Bond Meadows,Marietta,GA,30778,33.9024,-84.4906,single_family,2.0,282998
PRP-11267,75705 Amy Walk Apt. 853,East Point,GA,31894,33.673,-84.4768,single_family,5.0,208003
PRP-11268,457 Alyssa Spurs,Huntersville,NC,27448,35.489,-80.7979,single_family,1.0,417343
PRP-11269,24186 Peterson Cliff Apt. 504,Charlotte,NC,27568,35.1513,-80.9066,single_family,1.0,255674
PRP-11270,4908 Michael Prairie Suite 578,Huntersville,NC,28117,35.3514,-80.8692,condo,3.0,406923
PRP-11271,0232 Alexander Drives Suite 455,Sandy Springs,GA,31155,33.9158,-84.3579,single_family,5.0,437539
PRP-11272,6699 Alicia Loop,Matthews,NC,27625,35.1877,-80.6866,single_family,2.0,178045
PRP-11273,11692 Banks Overpass Suite 185,Charlotte,NC,27808,35.2468,-80.7977,condo,4.0,201181
PRP-11274,6780 Adams Isle,Decatur,GA,30881,33.8245,-84.2454,condo,3.0,497895
PRP-11275,508 Jose Turnpike Suite 845,Charlotte,NC,28469,35.2695,-80.9167,single_family,5.0,290808
PRP-11276,093 Alexander Lane,Huntersville,NC,28896,35.3758,-80.8628,single_family,3.0,511861
PRP-11277,933 Lawrence Plains,Brentwood,TN,37093,35.9564,-86.8435,single_family,3.0,349875
PRP-11278,28142 Anderson Harbor,Huntersville,NC,28185,35.3414,-80.919,single_family,6.0,258754
PRP-11279,4859 Roth Mills,Brookhaven,GA,31133,33.7853,-84.3997,single_family,6.0,288066
PRP-11280,46908 Smith Camp Apt. 676,Decatur,GA,30779,33.76,-84.2413,condo,5.0,301418
PRP-11281,78889 Moody Walks Suite 978,East Point,GA,31227,33.6302,-84.3794,single_family,5.0,214043
PRP-11282,8077 Francis Pines,Sandy Springs,GA,31326,33.9807,-84.4115,single_family,3.0,180669
PRP-11283,61135 White Courts Apt. 210,Nashville,TN,37077,36.1797,-86.781,land,,173824
PRP-11284,004 Jarvis Knolls,Sandy Springs,GA,31726,33.9304,-84.2959,condo,3.0,317520
PRP-11285,9482 Gonzalez Crest,East Point,GA,30748,33.6585,-84.4538,single_family,6.0,300704
PRP-11286,7513 Suzanne Squares Apt. 418,Charlotte,NC,28046,35.255,-80.7698,single_family,4.0,211264
PRP-11287,915 Jennifer Dale,Franklin,TN,38296,35.9705,-86.8916,townhouse,3.0,283425
PRP-11288,2980 Kathy Rapid Apt. 626,East Point,GA,30934,33.6936,-84.4436,single_family,4.0,494446
PRP-11289,87267 Hopkins Rest Suite 374,Decatur,GA,31734,33.7792,-84.2661,single_family,2.0,197859
PRP-11290,46442 Johnson Locks,Franklin,TN,38201,35.9271,-86.838,single_family,2.0,257928
PRP-11291,49348 Leslie Vista,East Point,GA,31384,33.7474,-84.4978,single_family,6.0,295141
PRP-11292,193 Caldwell Circle,Charlotte,NC,28483,35.2543,-80.9181,single_family,1.0,303907
PRP-11293,97086 Lauren Parks,Matthews,NC,27760,35.1395,-80.6935,townhouse,1.0,239059
PRP-11294,0742 Wiley Summit Suite 464,Tucker,GA,31627,33.8999,-84.2022,single_family,4.0,276804
PRP-11295,077 Simpson Mall Apt. 932,East Point,GA,30151,33.742,-84.3638,condo,4.0,171876
